;protractor A;
t;θ;
0.000;-71.3
0.033;-60.3
0.067;-45.6
0.100;-31.4
0.133;-23.9
0.167;-16.5
0.200;-8.4
0.233;-2.4
0.267;1.4
0.300;4.7
0.333;4.4
0.367;4.7
0.400;4.7
0.433;1.9
0.467;-0.0
0.500;-0.5
0.533;-0.0
0.567;2.4
0.600;4.3
0.633;6.1
0.667;6.2
0.700;3.7
0.733;1.4
0.767;-0.5
0.800;-2.4
0.833;-0.9
0.867;-0.9
0.900;-0.9
0.933;-4.4
