;protractor A;
t;θ;
0.000;-90.4
0.032;-89.9
0.065;-85.4
0.097;-71.7
0.129;-57.6
0.162;-48.0
0.194;-37.3
0.226;-27.8
0.259;-19.0
0.291;-12.3
0.323;-7.1
0.356;-3.9
0.388;-0.8
0.420;0.6
0.453;-0.7
0.485;-3.7
0.517;-5.2
0.550;-5.3
0.582;-4.4
0.614;-3.4
0.647;-1.0
0.679;0.3
0.711;0.9
0.744;0.3
0.776;-1.0
0.808;-3.4
0.841;-4.2
0.873;-4.5
0.905;-4.0
0.938;-1.5
0.970;0.3
